code,name,market,marcap,updated_at
025880,케이씨피드,KOSDAQ,45383554470.0,2026-02-08T07:59:48.410244
025890,한국주강,KOSPI,20356666200.0,2026-02-08T07:59:48.410244
025900,동화기업,KOSDAQ GLOBAL,499505975800.0,2026-02-08T07:59:48.410244
025950,동신건설,KOSDAQ,150948000000.0,2026-02-08T07:59:48.410244
025980,아난티,KOSDAQ,842825870400.0,2026-02-08T07:59:48.410244
026040,제이에스티나,KOSDAQ,54132431200.0,2026-02-08T07:59:48.410244
026150,특수건설,KOSDAQ,131948409120.0,2026-02-08T07:59:48.410244
026890,스틱인베스트먼트,KOSPI,462627742500.0,2026-02-08T07:59:48.410244
026910,광진실업,KOSDAQ,15949458450.0,2026-02-08T07:59:48.410244
026940,부국철강,KOSPI,40800000000.0,2026-02-08T07:59:48.410244
026960,동서,KOSPI,2592200000000.0,2026-02-08T07:59:48.410244
027040,서울전자통신,KOSDAQ,14752835564.0,2026-02-08T07:59:48.410244
027050,코리아나,KOSDAQ,87200000000.0,2026-02-08T07:59:48.410244
027360,아주IB투자,KOSDAQ,568171954140.0,2026-02-08T07:59:48.410244
027410,BGF,KOSPI,390524507280.0,2026-02-08T07:59:48.410244
027580,상보,KOSDAQ,46102216341.0,2026-02-08T07:59:48.410244
027710,팜스토리,KOSDAQ,128017673400.0,2026-02-08T07:59:48.410244
027740,마니커,KOSPI,50364403804.0,2026-02-08T07:59:48.410244
027830,대성창투,KOSDAQ,86346000000.0,2026-02-08T07:59:48.410244
027970,한국제지,KOSPI,148339024860.0,2026-02-08T07:59:48.410244
028050,삼성E&A,KOSPI,6242600000000.0,2026-02-08T07:59:48.410244
028080,휴맥스홀딩스,KOSDAQ,22035790512.0,2026-02-08T07:59:48.410244
028100,동아지질,KOSPI,243019461300.0,2026-02-08T07:59:48.410244
028260,삼성물산,KOSPI,49208209488000.0,2026-02-08T07:59:48.410244
02826K,삼성물산우B,KOSPI,260790743000.0,2026-02-08T07:59:48.410244
028300,HLB,KOSDAQ,6747239249400.0,2026-02-08T07:59:48.410244
028670,팬오션,KOSPI,2611372066120.0,2026-02-08T07:59:48.410244
029460,케이씨,KOSPI,415461658200.0,2026-02-08T07:59:48.410244
029480,광무,KOSDAQ,140467291280.0,2026-02-08T07:59:48.410244
029530,신도리코,KOSPI,594721711000.0,2026-02-08T07:59:48.410244
029780,삼성카드,KOSPI,6824088679900.0,2026-02-08T07:59:48.410244
030000,제일기획,KOSPI,2387105418750.0,2026-02-08T07:59:48.410244
030190,NICE평가정보,KOSPI,954955852670.0,2026-02-08T07:59:48.410244
030200,KT,KOSPI,14188820865500.0,2026-02-08T07:59:48.410244
030210,다올투자증권,KOSPI,237248757870.0,2026-02-08T07:59:48.410244
030350,드래곤플라이,KOSDAQ,15171092867.0,2026-02-08T07:59:48.410244
030520,한글과컴퓨터,KOSDAQ GLOBAL,556134112000.0,2026-02-08T07:59:48.410244
030530,원익홀딩스,KOSDAQ,2892562388450.0,2026-02-08T07:59:48.410244
030610,교보증권,KOSPI,1310574051500.0,2026-02-08T07:59:48.410244
030720,동원수산,KOSPI,27643601700.0,2026-02-08T07:59:48.410244
030960,양지사,KOSDAQ,136629000000.0,2026-02-08T07:59:48.410244
031210,서울보증보험,KOSPI,3714509013600.0,2026-02-08T07:59:48.410244
031310,아이즈비전,KOSDAQ,39796114930.0,2026-02-08T07:59:48.410244
031330,에스에이엠티,KOSDAQ,456977456190.0,2026-02-08T07:59:48.410244
031430,신세계인터내셔날,KOSPI,445321800000.0,2026-02-08T07:59:48.410244
031440,신세계푸드,KOSPI,183168304000.0,2026-02-08T07:59:48.410244
031510,오스템,KOSDAQ,28420000000.0,2026-02-08T07:59:48.410244
031820,아이티센씨티에스,KOSPI,72994033998.0,2026-02-08T07:59:48.410244
031860,디에이치엑스컴퍼니,KOSDAQ,10119230459.0,2026-02-08T07:59:48.410244
031980,피에스케이홀딩스,KOSDAQ,1492117734000.0,2026-02-08T07:59:48.410244
032080,아즈텍WB,KOSDAQ,26863786250.0,2026-02-08T07:59:48.410244
032190,다우데이타,KOSDAQ,896220000000.0,2026-02-08T07:59:48.410244
032280,삼일,KOSDAQ,23655627810.0,2026-02-08T07:59:48.410244
032300,한국파마,KOSDAQ,128699071800.0,2026-02-08T07:59:48.410244
032350,롯데관광개발,KOSPI,2075980532400.0,2026-02-08T07:59:48.410244
032500,케이엠더블유,KOSDAQ,753114005600.0,2026-02-08T07:59:48.410244
032540,TJ미디어,KOSDAQ,74812740330.0,2026-02-08T07:59:48.410244
032560,황금에스티,KOSPI,102000000000.0,2026-02-08T07:59:48.410244
032580,피델릭스,KOSDAQ,36942251360.0,2026-02-08T07:59:48.410244
032620,유비케어,KOSDAQ,213486298510.0,2026-02-08T07:59:48.410244
032640,LG유플러스,KOSPI,6666637786050.0,2026-02-08T07:59:48.410244
032680,소프트센,KOSDAQ,25341783360.0,2026-02-08T07:59:48.410244
032685,소프트센우,KOSDAQ,2332137260.0,2026-02-08T07:59:48.410244
032750,삼진,KOSDAQ,31744393830.0,2026-02-08T07:59:48.410244
032790,엠젠솔루션,KOSDAQ,56393512776.0,2026-02-08T07:59:48.410244
032800,판타지오,KOSDAQ,19761534940.0,2026-02-08T07:59:48.410244
032820,우리기술,KOSDAQ,1582521937100.0,2026-02-08T07:59:48.410244
032830,삼성생명,KOSPI,36860000000000.0,2026-02-08T07:59:48.410244
032850,비트컴퓨터,KOSDAQ,87937219970.0,2026-02-08T07:59:48.410244
032860,더라미,KOSDAQ,77156098330.0,2026-02-08T07:59:48.410244
032940,원익,KOSDAQ,238877109900.0,2026-02-08T07:59:48.410244
032960,동일기연,KOSDAQ,52356693600.0,2026-02-08T07:59:48.410244
032980,바이온,KOSDAQ,18354952980.0,2026-02-08T07:59:48.410244
033050,제이엠아이,KOSDAQ,27334067938.0,2026-02-08T07:59:48.410244
033100,제룡전기,KOSDAQ,925194758400.0,2026-02-08T07:59:48.410244
033130,디지틀조선,KOSDAQ,66993056935.0,2026-02-08T07:59:48.410244
033160,엠케이전자,KOSDAQ,225060940800.0,2026-02-08T07:59:48.410244
033170,시그네틱스,KOSDAQ,73040527788.0,2026-02-08T07:59:48.410244
033200,모아텍,KOSDAQ,50804050825.0,2026-02-08T07:59:48.410244
033230,인성정보,KOSDAQ,84108107700.0,2026-02-08T07:59:48.410244
033240,자화전자,KOSPI,834366990600.0,2026-02-08T07:59:48.410244
033250,체시스,KOSPI,32576000000.0,2026-02-08T07:59:48.410244
033270,유나이티드제약,KOSPI,309852603340.0,2026-02-08T07:59:48.410244
033290,로젠,KOSDAQ,113716509525.0,2026-02-08T07:59:48.410244
033310,엠투엔,KOSDAQ,77053661210.0,2026-02-08T07:59:48.410244
033320,제이씨현시스템,KOSDAQ,79133748480.0,2026-02-08T07:59:48.410244
033340,좋은사람들,KOSDAQ,185757269128.0,2026-02-08T07:59:48.410244
033500,동성화인텍,KOSDAQ,845703730800.0,2026-02-08T07:59:48.410244
033530,SJG세종,KOSPI,283217382980.0,2026-02-08T07:59:48.410244
033540,파라텍,KOSDAQ,59948688044.0,2026-02-08T07:59:48.410244
033560,블루콤,KOSDAQ,49761000000.0,2026-02-08T07:59:48.410244
033640,네패스,KOSDAQ,436971877900.0,2026-02-08T07:59:48.410244
033780,KT&G,KOSPI,19265586128500.0,2026-02-08T07:59:48.410244
033790,피노,KOSDAQ,410945418840.0,2026-02-08T07:59:48.410244
033830,티비씨,KOSDAQ,60200000000.0,2026-02-08T07:59:48.410244
033920,무학,KOSPI,256785000000.0,2026-02-08T07:59:48.410244
034020,두산에너빌리티,KOSPI,57009941994000.0,2026-02-08T07:59:48.410244
034120,SBS,KOSPI,337075994460.0,2026-02-08T07:59:48.410244
034220,LG디스플레이,KOSPI,5600000000000.0,2026-02-08T07:59:48.410244
034230,파라다이스,KOSPI,1880453125650.0,2026-02-08T07:59:48.410244
034310,NICE,KOSPI,504675765610.0,2026-02-08T07:59:48.410244
034590,인천도시가스,KOSPI,113524866300.0,2026-02-08T07:59:48.410244
034730,SK,KOSPI,22838351445000.0,2026-02-08T07:59:48.410244
03473K,SK우,KOSPI,129078780000.0,2026-02-08T07:59:48.410244
034810,해성산업,KOSDAQ,263384973130.0,2026-02-08T07:59:48.410244
03481K,해성산업1우,KOSDAQ,11250268200.0,2026-02-08T07:59:48.410244
034830,한국토지신탁,KOSPI,311571709820.0,2026-02-08T07:59:48.410244
034940,조아제약,KOSDAQ,31847262156.0,2026-02-08T07:59:48.410244
034950,한국기업평가,KOSDAQ,438613652400.0,2026-02-08T07:59:48.410244
035000,HS애드,KOSPI,135333827400.0,2026-02-08T07:59:48.410244
035080,그래디언트,KOSDAQ,159742664640.0,2026-02-08T07:59:48.410244
035150,백산,KOSPI,271546745610.0,2026-02-08T07:59:48.410244
035200,프럼파스트,KOSDAQ,35273388750.0,2026-02-08T07:59:48.410244
035250,강원랜드,KOSPI,3784607445000.0,2026-02-08T07:59:48.410244
035290,골드앤에스,KOSDAQ,16353032640.0,2026-02-08T07:59:48.410244
035420,NAVER,KOSPI,39056306862000.0,2026-02-08T07:59:48.410244
035460,기산텔레콤,KOSDAQ,29008906600.0,2026-02-08T07:59:48.410244
035510,신세계 I&C,KOSPI,239073390000.0,2026-02-08T07:59:48.410244
035600,KG이니시스,KOSDAQ,309987382500.0,2026-02-08T07:59:48.410244
035610,솔본,KOSDAQ,104735168510.0,2026-02-08T07:59:48.410244
035620,바른손이앤에이,KOSDAQ,24341773725.0,2026-02-08T07:59:48.410244
035720,카카오,KOSPI,24874438597800.0,2026-02-08T07:59:48.410244
035760,CJ ENM,KOSDAQ GLOBAL,1570127426400.0,2026-02-08T07:59:48.410244
035810,이지홀딩스,KOSDAQ,341935780500.0,2026-02-08T07:59:48.410244
035890,서희건설,KOSDAQ,372979125711.0,2026-02-08T07:59:48.410244
035900,JYP Ent.,KOSDAQ GLOBAL,2426869203600.0,2026-02-08T07:59:48.410244
036000,예림당,KOSDAQ,73709686400.0,2026-02-08T07:59:48.410244
036010,아비코전자,KOSDAQ,107938624080.0,2026-02-08T07:59:48.410244
036030,케이티알파,KOSDAQ,233821979910.0,2026-02-08T07:59:48.410244
036090,위지트,KOSDAQ,80625145404.0,2026-02-08T07:59:48.410244
036120,서울평가정보,KOSDAQ,69225000000.0,2026-02-08T07:59:48.410244
036170,에이치엠넥스,KOSDAQ,99780507876.0,2026-02-08T07:59:48.410244
036180,지더블유바이텍,KOSDAQ,53929030348.0,2026-02-08T07:59:48.410244
036190,금화피에스시,KOSDAQ,195300000000.0,2026-02-08T07:59:48.410244
036200,유니셈,KOSDAQ,314001643520.0,2026-02-08T07:59:48.410244
036220,오상헬스케어,KOSDAQ,153364527120.0,2026-02-08T07:59:48.410244
036420,콘텐트리중앙,KOSPI,135028779080.0,2026-02-08T07:59:48.410244
036460,한국가스공사,KOSPI,3761754750000.0,2026-02-08T07:59:48.410244
036480,대성미생물,KOSDAQ,27854000000.0,2026-02-08T07:59:48.410244
036530,SNT홀딩스,KOSPI,903235284400.0,2026-02-08T07:59:48.410244
036540,SFA반도체,KOSDAQ,1133131487670.0,2026-02-08T07:59:48.410244
036560,KZ정밀,KOSDAQ,212625000000.0,2026-02-08T07:59:48.410244
036570,엔씨소프트,KOSPI,4664280763000.0,2026-02-08T07:59:48.410244
036580,팜스코,KOSPI,140300742260.0,2026-02-08T07:59:48.410244
036620,감성코퍼레이션,KOSDAQ,589179549210.0,2026-02-08T07:59:48.410244
036630,세종텔레콤,KOSDAQ,87500000000.0,2026-02-08T07:59:48.410244
036640,HRS,KOSDAQ,83082384000.0,2026-02-08T07:59:48.410244
036670,삼양케이씨아이,KOSDAQ,72240700000.0,2026-02-08T07:59:48.410244
036690,코맥스,KOSDAQ,45885746130.0,2026-02-08T07:59:48.410244
036710,심텍홀딩스,KOSDAQ,131012829920.0,2026-02-08T07:59:48.410244
036800,나이스정보통신,KOSDAQ,237000000000.0,2026-02-08T07:59:48.410244
036810,에프에스티,KOSDAQ,880449554800.0,2026-02-08T07:59:48.410244
036830,솔브레인홀딩스,KOSDAQ GLOBAL,1018853121600.0,2026-02-08T07:59:48.410244
036890,진성티이씨,KOSDAQ,322777926950.0,2026-02-08T07:59:48.410244
036930,주성엔지니어링,KOSDAQ GLOBAL,2223974503050.0,2026-02-08T07:59:48.410244
037030,파워넷,KOSDAQ,75851753180.0,2026-02-08T07:59:48.410244
037070,파세코,KOSDAQ,158400000000.0,2026-02-08T07:59:48.410244
037230,한국팩키지,KOSDAQ,54504798083.0,2026-02-08T07:59:48.410244
037270,YG PLUS,KOSPI,449461556600.0,2026-02-08T07:59:48.410244
037330,인지디스플레,KOSDAQ,64379623608.0,2026-02-08T07:59:48.410244
037350,성도이엔지,KOSDAQ,104949000000.0,2026-02-08T07:59:48.410244
037370,EG,KOSDAQ,52181080600.0,2026-02-08T07:59:48.410244
037400,우리엔터프라이즈,KOSDAQ,24466381818.0,2026-02-08T07:59:48.410244
037440,희림,KOSDAQ,63138424125.0,2026-02-08T07:59:48.410244
037460,삼지전자,KOSDAQ,346768592500.0,2026-02-08T07:59:48.410244
037560,LG헬로비전,KOSPI,180838429775.0,2026-02-08T07:59:48.410244
037710,광주신세계,KOSPI,265770146000.0,2026-02-08T07:59:48.410244
037760,쎄니트,KOSDAQ,59647439723.0,2026-02-08T07:59:48.410244
037950,엘컴텍,KOSDAQ,68740280466.0,2026-02-08T07:59:48.410244
038010,제일테크노스,KOSDAQ,53190000000.0,2026-02-08T07:59:48.410244
038060,루멘스,KOSDAQ,31266994850.0,2026-02-08T07:59:48.410244
038070,서린바이오,KOSDAQ,56424191200.0,2026-02-08T07:59:48.410244
038110,에코플라스틱,KOSDAQ,135858921000.0,2026-02-08T07:59:48.410244
038290,마크로젠,KOSDAQ,188098290000.0,2026-02-08T07:59:48.410244
038390,레드캡투어,KOSDAQ,216367436680.0,2026-02-08T07:59:48.410244
038460,바이오스마트,KOSDAQ,142334542720.0,2026-02-08T07:59:48.410244
038500,삼표시멘트,KOSDAQ,2120555412900.0,2026-02-08T07:59:48.410244
038530,케이바이오,KOSDAQ,35408590182.0,2026-02-08T07:59:48.410244
038540,상상인,KOSDAQ,104681168196.0,2026-02-08T07:59:48.410244
038620,위즈코프,KOSDAQ,41651205750.0,2026-02-08T07:59:48.410244
038680,에스넷,KOSDAQ,62824385510.0,2026-02-08T07:59:48.410244
038870,에코바이오,KOSDAQ,44567537820.0,2026-02-08T07:59:48.410244
038880,아이에이,KOSDAQ,52225243325.0,2026-02-08T07:59:48.410244
038950,파인디지털,KOSDAQ,29151734075.0,2026-02-08T07:59:48.410244
039010,현대에이치티,KOSDAQ,73485000000.0,2026-02-08T07:59:48.410244
039020,이건홀딩스,KOSDAQ,85821894200.0,2026-02-08T07:59:48.410244
039030,이오테크닉스,KOSDAQ GLOBAL,4872382025000.0,2026-02-08T07:59:48.410244
039130,하나투어,KOSPI,749712708800.0,2026-02-08T07:59:48.410244
039200,오스코텍,KOSDAQ,2000902604800.0,2026-02-08T07:59:48.410244
039240,경남스틸,KOSDAQ,72035542680.0,2026-02-08T07:59:48.410244
039290,인포뱅크,KOSDAQ,49034035920.0,2026-02-08T07:59:48.410244
039310,세중,KOSDAQ,23431315431.0,2026-02-08T07:59:48.410244
039340,한국경제TV,KOSDAQ,123750000000.0,2026-02-08T07:59:48.410244
039420,케이엘넷,KOSDAQ,65580091950.0,2026-02-08T07:59:48.410244
039440,에스티아이,KOSDAQ,521036779200.0,2026-02-08T07:59:48.410244
039490,키움증권,KOSPI,10953494730000.0,2026-02-08T07:59:48.410244
039560,다산네트웍스,KOSDAQ,152909966660.0,2026-02-08T07:59:48.410244
039570,HDC랩스,KOSPI,213371480220.0,2026-02-08T07:59:48.410244
039610,화성밸브,KOSDAQ,88176088000.0,2026-02-08T07:59:48.410244
039740,한국정보공학,KOSDAQ,24416018865.0,2026-02-08T07:59:48.410244
039830,오로라,KOSDAQ,154985616000.0,2026-02-08T07:59:48.410244
039840,디오,KOSDAQ,260189074700.0,2026-02-08T07:59:48.410244
039860,나노엔텍,KOSDAQ,178085022775.0,2026-02-08T07:59:48.410244
039980,폴라리스AI,KOSDAQ,122122786128.0,2026-02-08T07:59:48.410244
040160,누리플렉스,KOSDAQ,74864872350.0,2026-02-08T07:59:48.410244
040300,YTN,KOSDAQ,164485581000.0,2026-02-08T07:59:48.410244
040350,크레오에스지,KOSDAQ,96333826407.0,2026-02-08T07:59:48.410244
040420,정상제이엘에스,KOSDAQ,90459475040.0,2026-02-08T07:59:48.410244
040610,SG&G,KOSDAQ,68856135920.0,2026-02-08T07:59:48.410244
040910,아이씨디,KOSDAQ,77826212250.0,2026-02-08T07:59:48.410244
041020,폴라리스오피스,KOSDAQ,219538073670.0,2026-02-08T07:59:48.410244
041190,우리기술투자,KOSDAQ,622440000000.0,2026-02-08T07:59:48.410244
041440,현대에버다임,KOSDAQ,160347698800.0,2026-02-08T07:59:48.410244
041460,한국전자인증,KOSDAQ,74860000000.0,2026-02-08T07:59:48.410244
041510,에스엠,KOSDAQ GLOBAL,2413100326000.0,2026-02-08T07:59:48.410244
041520,이엘씨,KOSDAQ,79592406900.0,2026-02-08T07:59:48.410244
041590,플래스크,KOSDAQ,116064014460.0,2026-02-08T07:59:48.410244
041650,상신브레이크,KOSPI,56899342500.0,2026-02-08T07:59:48.410244
041830,인바디,KOSDAQ,451609547000.0,2026-02-08T07:59:48.410244
041910,폴라리스AI파마,KOSDAQ,87085365150.0,2026-02-08T07:59:48.410244
041920,메디아나,KOSDAQ,532839088950.0,2026-02-08T07:59:48.410244
041930,동아화성,KOSDAQ,102384000000.0,2026-02-08T07:59:48.410244
041960,코미팜,KOSDAQ,554148712500.0,2026-02-08T07:59:48.410244
042000,카페24,KOSDAQ,833092404900.0,2026-02-08T07:59:48.410244
042040,케이피엠테크,KOSDAQ,40199988244.0,2026-02-08T07:59:48.410244
042110,에스씨디,KOSDAQ,65728207040.0,2026-02-08T07:59:48.410244
042370,비츠로테크,KOSDAQ,259118247250.0,2026-02-08T07:59:48.410244
042420,네오위즈홀딩스,KOSDAQ,225889641000.0,2026-02-08T07:59:48.410244
042500,링네트,KOSDAQ,86043815840.0,2026-02-08T07:59:48.410244
042510,라온시큐어,KOSDAQ,103871962980.0,2026-02-08T07:59:48.410244
042520,한스바이오메드,KOSDAQ,569654680000.0,2026-02-08T07:59:48.410244
042600,새로닉스,KOSDAQ,163991176800.0,2026-02-08T07:59:48.410244
042660,한화오션,KOSPI,40017589256400.0,2026-02-08T07:59:48.410244
042700,한미반도체,KOSPI,18681191200000.0,2026-02-08T07:59:48.410244
042940,상지건설,KOSDAQ,70062585120.0,2026-02-08T07:59:48.410244
043090,더테크놀로지,KOSDAQ,4718944500.0,2026-02-08T07:59:48.410244
043100,알파AI,KOSDAQ,45348230400.0,2026-02-08T07:59:48.410244
043150,바텍,KOSDAQ,299313258400.0,2026-02-08T07:59:48.410244
043200,파루,KOSDAQ,49287287385.0,2026-02-08T07:59:48.410244
043220,티에스넥스젠,KOSDAQ,27227331360.0,2026-02-08T07:59:48.410244
043260,성호전자,KOSDAQ,1503563847600.0,2026-02-08T07:59:48.410244
043340,에쎈테크,KOSDAQ,46075000000.0,2026-02-08T07:59:48.410244
043360,디지아이,KOSDAQ,21510000000.0,2026-02-08T07:59:48.410244
043370,피에이치에이,KOSDAQ,252420000000.0,2026-02-08T07:59:48.410244
043590,웰킵스하이텍,KOSDAQ,21356631694.0,2026-02-08T07:59:48.410244
043610,KT지니뮤직,KOSDAQ,109954408696.0,2026-02-08T07:59:48.410244
043650,국순당,KOSDAQ,71879673600.0,2026-02-08T07:59:48.410244
043710,서울리거,KOSDAQ,74530321110.0,2026-02-08T07:59:48.410244
043910,자연과환경,KOSDAQ,68828614399.0,2026-02-08T07:59:48.410244
044180,KD,KOSDAQ,10473377208.0,2026-02-08T07:59:48.410244
044340,위닉스,KOSDAQ,92048138750.0,2026-02-08T07:59:48.410244
044380,주연테크,KOSPI,26308485456.0,2026-02-08T07:59:48.410244
044450,KSS해운,KOSPI,232013094000.0,2026-02-08T07:59:48.410244
044480,빌리언스,KOSDAQ,21779206560.0,2026-02-08T07:59:48.410244
044490,태웅,KOSDAQ,568209620400.0,2026-02-08T07:59:48.410244
044780,에이치케이,KOSDAQ,22799129584.0,2026-02-08T07:59:48.410244
044820,코스맥스비티아이,KOSPI,125427208260.0,2026-02-08T07:59:48.410244
044960,이글벳,KOSDAQ,53095908600.0,2026-02-08T07:59:48.410244
044990,에이치엔에스하이텍,KOSDAQ,122198257500.0,2026-02-08T07:59:48.410244
045060,오공,KOSDAQ,39644219160.0,2026-02-08T07:59:48.410244
045100,한양이엔지,KOSDAQ,499500000000.0,2026-02-08T07:59:48.410244
045300,성우테크론,KOSDAQ,31559463250.0,2026-02-08T07:59:48.410244
045340,토탈소프트,KOSDAQ,51091498800.0,2026-02-08T07:59:48.410244
045390,대아티아이,KOSDAQ,328405936820.0,2026-02-08T07:59:48.410244
045510,정원엔시스,KOSDAQ,28022084040.0,2026-02-08T07:59:48.410244
045520,크린앤사이언스,KOSDAQ,22295000000.0,2026-02-08T07:59:48.410244
045660,에이텍,KOSDAQ,81526200000.0,2026-02-08T07:59:48.410244
045970,코아시아,KOSDAQ,146310710560.0,2026-02-08T07:59:48.410244
046070,코다코,KOSDAQ,159196994920.0,2026-02-08T07:59:48.410244
046120,오르비텍,KOSDAQ,129653241120.0,2026-02-08T07:59:48.410244
046210,HLB파나진,KOSDAQ,74662813868.0,2026-02-08T07:59:48.410244
046310,백금T&A,KOSDAQ,69286665020.0,2026-02-08T07:59:48.410244
046390,삼화네트웍스,KOSDAQ,44597639789.0,2026-02-08T07:59:48.410244
046440,KG모빌리언스,KOSDAQ,203737898720.0,2026-02-08T07:59:48.410244
046890,서울반도체,KOSDAQ GLOBAL,415717502000.0,2026-02-08T07:59:48.410244
046940,우원개발,KOSDAQ,77900448500.0,2026-02-08T07:59:48.410244
046970,우리로,KOSDAQ,63677723547.0,2026-02-08T07:59:48.410244
047040,대우건설,KOSPI,2294236961760.0,2026-02-08T07:59:48.410244
047050,포스코인터내셔널,KOSPI,11259058432000.0,2026-02-08T07:59:48.410244
047080,한빛소프트,KOSDAQ,30208814554.0,2026-02-08T07:59:48.410244
047310,파워로직스,KOSDAQ,218932314900.0,2026-02-08T07:59:48.410244
047400,유니온머티리얼,KOSPI,63588000000.0,2026-02-08T07:59:48.410244
047560,이스트소프트,KOSDAQ,191238641600.0,2026-02-08T07:59:48.410244
047770,코데즈컴바인,KOSDAQ,150235129940.0,2026-02-08T07:59:48.410244
047810,한국항공우주,KOSPI,15430309438100.0,2026-02-08T07:59:48.410244
047820,초록뱀미디어,KOSDAQ,112365808350.0,2026-02-08T07:59:48.410244
047920,HLB제약,KOSDAQ,511013966480.0,2026-02-08T07:59:48.410244
048410,현대바이오,KOSDAQ,910468300800.0,2026-02-08T07:59:48.410244
048430,유라테크,KOSDAQ,96307200000.0,2026-02-08T07:59:48.410244
048470,대동스틸,KOSDAQ,34600000000.0,2026-02-08T07:59:48.410244
048530,인트론바이오,KOSDAQ,124966174455.0,2026-02-08T07:59:48.410244
048550,SM C&C,KOSDAQ,121570277340.0,2026-02-08T07:59:48.410244
048770,TPC,KOSDAQ,65617602380.0,2026-02-08T07:59:48.410244
048830,엔피케이,KOSDAQ,17226009160.0,2026-02-08T07:59:48.410244
048870,시너지이노베이션,KOSDAQ,214980989720.0,2026-02-08T07:59:48.410244
048910,대원미디어,KOSDAQ,93587358240.0,2026-02-08T07:59:48.410244
049070,인탑스,KOSDAQ,333680000000.0,2026-02-08T07:59:48.410244
049080,기가레인,KOSDAQ,43714923705.0,2026-02-08T07:59:48.410244
049120,파인디앤씨,KOSDAQ,32759141142.0,2026-02-08T07:59:48.410244
049180,셀루메드,KOSDAQ,82600465689.0,2026-02-08T07:59:48.410244
049430,코메론,KOSDAQ,140967840000.0,2026-02-08T07:59:48.410244
049470,비트플래닛,KOSDAQ,95003669886.0,2026-02-08T07:59:48.410244
049480,오픈베이스,KOSDAQ,72742816645.0,2026-02-08T07:59:48.410244
049520,유아이엘,KOSDAQ,121089002020.0,2026-02-08T07:59:48.410244
049550,잉크테크,KOSDAQ,78229045230.0,2026-02-08T07:59:48.410244
049630,재영솔루텍,KOSDAQ,506750922600.0,2026-02-08T07:59:48.410244
049720,고려신용정보,KOSDAQ,144573000000.0,2026-02-08T07:59:48.410244
049800,우진플라임,KOSPI,49600000000.0,2026-02-08T07:59:48.410244
049830,승일,KOSDAQ,48443684800.0,2026-02-08T07:59:48.410244
049950,미래컴퍼니,KOSDAQ,148493166560.0,2026-02-08T07:59:48.410244
049960,쎌바이오텍,KOSDAQ,125302000000.0,2026-02-08T07:59:48.410244
050090,비케이홀딩스,KOSDAQ,15847572735.0,2026-02-08T07:59:48.410244
050110,캠시스,KOSDAQ,39938847838.0,2026-02-08T07:59:48.410244
050120,ES큐브,KOSDAQ,36623032200.0,2026-02-08T07:59:48.410244
050760,에스폴리텍,KOSDAQ,20402012822.0,2026-02-08T07:59:48.410244
050860,아세아텍,KOSDAQ,43515000000.0,2026-02-08T07:59:48.410244
050890,쏠리드,KOSDAQ,569896288920.0,2026-02-08T07:59:48.410244
050960,수산아이앤티,KOSDAQ,60826510000.0,2026-02-08T07:59:48.410244
051160,지어소프트,KOSDAQ,117605668000.0,2026-02-08T07:59:48.410244
051360,토비스,KOSDAQ,232931600280.0,2026-02-08T07:59:48.410244
051370,인터플렉스,KOSDAQ,292759773600.0,2026-02-08T07:59:48.410244
051380,피씨디렉트,KOSDAQ,28195052336.0,2026-02-08T07:59:48.410244
051390,YW,KOSDAQ,44569819400.0,2026-02-08T07:59:48.410244
051490,나라엠앤디,KOSDAQ,55806000000.0,2026-02-08T07:59:48.410244
051500,CJ프레시웨이,KOSDAQ,385232965700.0,2026-02-08T07:59:48.410244
051600,한전KPS,KOSPI,2569500000000.0,2026-02-08T07:59:48.410244
051630,진양화학,KOSPI,45156000000.0,2026-02-08T07:59:48.410244
051780,큐로홀딩스,KOSDAQ,27101807250.0,2026-02-08T07:59:48.410244
051900,LG생활건강,KOSPI,4001593028500.0,2026-02-08T07:59:48.410244
051905,LG생활건강우,KOSPI,237055791300.0,2026-02-08T07:59:48.410244
051910,LG화학,KOSPI,21460072272000.0,2026-02-08T07:59:48.410244
051915,LG화학우,KOSPI,1177924160000.0,2026-02-08T07:59:48.410244
051980,중앙첨단소재,KOSDAQ,252733637975.0,2026-02-08T07:59:48.410244
052020,에스티큐브,KOSDAQ,544546160910.0,2026-02-08T07:59:48.410244
052220,iMBC,KOSDAQ,73830000000.0,2026-02-08T07:59:48.410244
052260,현대바이오랜드,KOSDAQ,126300000000.0,2026-02-08T07:59:48.410244
052300,오션인더블유,KOSDAQ,39801737480.0,2026-02-08T07:59:48.410244
052330,코텍,KOSDAQ,175306883430.0,2026-02-08T07:59:48.410244
052400,코나아이,KOSDAQ,805349992300.0,2026-02-08T07:59:48.410244
052420,오성첨단소재,KOSDAQ,151647645292.0,2026-02-08T07:59:48.410244
052460,아이크래프트,KOSDAQ,54341521920.0,2026-02-08T07:59:48.410244
052600,한네트,KOSDAQ,41976231000.0,2026-02-08T07:59:48.410244
052670,제일바이오,KOSDAQ,60588453120.0,2026-02-08T07:59:48.410244
052690,한전기술,KOSPI,5587764000000.0,2026-02-08T07:59:48.410244
052710,아모텍,KOSDAQ,129489865740.0,2026-02-08T07:59:48.410244
052770,아이톡시,KOSDAQ,11655019200.0,2026-02-08T07:59:48.410244
052790,액토즈소프트,KOSDAQ,66170925920.0,2026-02-08T07:59:48.410244
052860,아이앤씨,KOSDAQ,55553475940.0,2026-02-08T07:59:48.410244
