code,name,market,sector_name,sector_code,industry_name,industry_code
022100,포스코DX,KOSPI,"건축기술, 엔지니어링 및 관련기술 서비스업",13,"건축기술, 엔지니어링 및 관련기술 서비스업",137201
052690,한전기술,KOSPI,"건축기술, 엔지니어링 및 관련기술 서비스업",13,"건축기술, 엔지니어링 및 관련기술 서비스업",137201
443060,HD현대마린솔루션,KOSPI,"건축기술, 엔지니어링 및 관련기술 서비스업",13,"건축기술, 엔지니어링 및 관련기술 서비스업",137201
