code,name,market,sector_name,sector_code,industry_name,industry_code
0126Z0,삼성에피스홀딩스,KOSPI,기타 금융업,11,기타 금융업,116409
034730,SK,KOSPI,기타 금융업,11,기타 금융업,116409
138040,메리츠금융지주,KOSPI,기타 금융업,11,기타 금융업,116409
138930,BNK금융지주,KOSPI,기타 금융업,11,기타 금융업,116409
180640,한진칼,KOSPI,기타 금융업,11,기타 금융업,116409
267250,HD현대,KOSPI,기타 금융업,11,기타 금융업,116409
316140,우리금융지주,KOSPI,기타 금융업,11,기타 금융업,116409
377300,카카오페이,KOSPI,기타 금융업,11,기타 금융업,116409
402340,SK스퀘어,KOSPI,기타 금융업,11,기타 금융업,116409
