code,name,market,sector_name,sector_code,industry_name,industry_code
034020,두산에너빌리티,KOSPI,기계,012,일반 목적용 기계 제조업,032901
042700,한미반도체,KOSPI,기계,012,특수 목적용 기계 제조업,032902
