code,name,market,sector_name,sector_code,industry_name,industry_code
017670,SK텔레콤,KOSPI,통신업,020,전기통신업,106102
030200,KT,KOSPI,통신업,020,전기통신업,106102
032640,LG유플러스,KOSPI,통신업,020,전기통신업,106102
