code,name,market,sector_name,sector_code,industry_name,industry_code
005490,POSCO홀딩스,KOSPI,철강및금속,011,1차 철강 제조업,032401
010130,고려아연,KOSPI,철강및금속,011,1차 비철금속 제조업,032402
