code,name,market,sector_name,sector_code,industry_name,industry_code
001040,CJ,KOSPI,서비스업,026,기타 금융업,116409
003550,LG,KOSPI,서비스업,026,기타 금융업,116409
006260,LS,KOSPI,서비스업,026,기타 금융업,116409
021240,코웨이,KOSPI,서비스업,026,그외 기타 개인 서비스업,199609
028050,삼성E&A,KOSPI,서비스업,026,"건축기술, 엔지니어링 및 관련기술 서비스업",137201
035420,NAVER,KOSPI,서비스업,026,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개서비스업",106301
078930,GS,KOSPI,서비스업,026,기타 금융업,116409
