code,name,market,sector_name,sector_code,industry_name,industry_code
263750,펄어비스,KOSDAQ GLOBAL,소프트웨어 개발 및 공급업,10,소프트웨어 개발 및 공급업,105802
293490,카카오게임즈,KOSDAQ GLOBAL,소프트웨어 개발 및 공급업,10,소프트웨어 개발 및 공급업,105802
