code,name,market,sector_name,sector_code,industry_name,industry_code
195940,HK이노엔,KOSDAQ GLOBAL,의약품 제조업,03,의약품 제조업,032102
237690,에스티팜,KOSDAQ GLOBAL,의약품 제조업,03,의약품 제조업,032102
