code,name,market,sector_name,sector_code,industry_name,industry_code
009520,포스코엠텍,KOSDAQ GLOBAL,제조,024,1차 철강 제조업,032401
036830,솔브레인홀딩스,KOSDAQ GLOBAL,제조,024,"회사본부, 지주회사 및 경영컨설팅 서비스업",137105
041510,에스엠,KOSDAQ GLOBAL,제조,024,오디오물 출판 및 원판 녹음업,105902
056190,에스에프에이,KOSDAQ GLOBAL,제조,024,특수 목적용 기계 제조업,032902
074600,원익QnC,KOSDAQ GLOBAL,제조,024,유리 및 유리제품 제조업,032301
086450,동국제약,KOSDAQ GLOBAL,제조,024,의약품 제조업,032102
086520,에코프로,KOSDAQ GLOBAL,제조,024,기타 금융업,116409
