code,name,market,sector_name,sector_code,industry_name,industry_code
052400,코나아이,KOSDAQ,IT S/W & SVC,042,소프트웨어 개발 및 공급업,105802
060250,NHN KCP,KOSDAQ,IT S/W & SVC,042,금융지원 서비스업,116601
068760,셀트리온제약,KOSDAQ,IT S/W & SVC,042,의약품 제조업,032102
112040,위메이드,KOSDAQ,IT S/W & SVC,042,소프트웨어 개발 및 공급업,105802
