code,name,market,sector_name,sector_code,industry_name,industry_code
490470,세미파이브,KOSDAQ,"건축기술, 엔지니어링 및 관련기술 서비스업",13,"건축기술, 엔지니어링 및 관련기술 서비스업",137201
