code,name,market,sector_name,sector_code,industry_name,industry_code
089030,테크윙,KOSDAQ,KOSDAQ MID 300,003,특수 목적용 기계 제조업,032902
096530,씨젠,KOSDAQ,KOSDAQ MID 300,003,의료용품 및 기타 의약관련제품 제조업,032103
121600,나노신소재,KOSDAQ,KOSDAQ MID 300,003,기타 화학제품 제조업,032004
122870,와이지엔터테인먼트,KOSDAQ,KOSDAQ MID 300,003,오디오물 출판 및 원판 녹음업,105902
131290,티에스이,KOSDAQ,KOSDAQ MID 300,003,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기제외",032702
