code,name,market,sector_name,sector_code,industry_name,industry_code
225570,넥슨게임즈,KOSDAQ,소프트웨어 개발 및 공급업,10,소프트웨어 개발 및 공급업,105802
328130,루닛,KOSDAQ,소프트웨어 개발 및 공급업,10,소프트웨어 개발 및 공급업,105802
347700,스피어,KOSDAQ,소프트웨어 개발 및 공급업,10,소프트웨어 개발 및 공급업,105802
376300,디어유,KOSDAQ,소프트웨어 개발 및 공급업,10,소프트웨어 개발 및 공급업,105802
466100,클로봇,KOSDAQ,소프트웨어 개발 및 공급업,10,소프트웨어 개발 및 공급업,105802
486990,노타,KOSDAQ,소프트웨어 개발 및 공급업,10,소프트웨어 개발 및 공급업,105802
