code,name,market,sector_name,sector_code,industry_name,industry_code
189300,인텔리안테크,KOSDAQ,통신 및 방송 장비 제조업,03,통신 및 방송 장비 제조업,032604
218410,RFHIC,KOSDAQ,통신 및 방송 장비 제조업,03,통신 및 방송 장비 제조업,032604
